시군구	번지	단지명	전용면적(㎡)	계약일	거래금액(만원)	층	건축년도	도로명	계약년도	계약월	거래종류
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~28	63000	5	2009	판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~28	60000	8	2009	판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	1~10	55000	5	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.69	11~20	60000	1	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	738	봇들마을7단지	84.5	11~20	79800	5	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	738	봇들마을7단지	84.82	11~20	85000	11	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.5	11~20	91000	13	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101.09	1~10	89000	10	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101.13	1~10	90000	7	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.01	21~28	110500	6	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.11	11~20	110000	11	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.18	1~10	122500	21	2009	동판교로	2015년	02월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	1~10	68500	11	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	69000	8	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	70000	6	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	69800	7	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	70000	8	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~31	71900	4	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~31	70000	4	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.24	11~20	65000	7	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.24	21~31	64900	4	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	1~10	63000	3	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	11~20	64500	5	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	11~20	65000	8	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.46	21~31	66000	13	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	1~10	62500	5	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~31	63500	4	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~31	64900	10	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	83.39	11~20	65700	9	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	64500	7	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	66800	13	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	65000	5	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	63000	5	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	48000	7	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	68800	13	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~31	60000	1	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~31	64000	14	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	21~31	62000	4	2009	판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	1~10	59000	16	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	1~10	56000	3	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	11~20	58000	11	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	11~20	57900	12	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	59.84	11~20	54700	2	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	74.45	1~10	66000	10	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	74.45	1~10	67000	15	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	74.45	11~20	60000	1	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	74.45	11~20	66500	14	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.69	21~31	69000	12	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.98	1~10	72300	4	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	718	봇들마을4단지(주공)	84.98	11~20	75000	7	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	738	봇들마을7단지	84.5	11~20	88000	11	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	738	봇들마을7단지	108.34	11~20	112500	8	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	738	봇들마을7단지	108.34	11~20	110000	8	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.61	1~10	85000	2	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.61	21~31	87500	15	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.92	11~20	88500	11	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	742	봇들마을8단지(주공)	84.92	21~31	85000	2	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101	1~10	92500	16	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101	1~10	88250	2	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101.05	1~10	99000	9	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101.09	1~10	100000	18	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101.09	11~20	96800	19	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	101.09	21~31	94000	3	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.01	11~20	118500	12	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.07	21~31	112500	6	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.09	11~20	106500	11	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	744	봇들마을9단지(금호어울림)	115.18	11~20	109000	3	2009	동판교로	2015년	03월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	73500	13	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	71000	12	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	11~20	67500	9	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	82.79	21~30	68000	11	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.24	21~30	60000	1	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.24	21~30	70000	9	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	11~20	66000	4	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	705	봇들마을1단지(풍성신미주)	83.7	21~30	63500	3	2009	동판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	64000	7	2009	판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	1~10	65000	4	2009	판교로	2015년	04월	매매
경기도 성남시 분당구 삼평동	717	봇들마을2단지(이지더원)	84.28	11~20	65500	9	2009	판교로	2015년	04월	매매
